10	ensembl	gene	17182337	17349042	.	-	.	ID=gene:ENSTGUG00000008636;Name=IGF1R;biotype=protein_coding;description=insulin like growth factor 1 receptor [Source:HGNC Symbol%3BAcc:HGNC:5465];gene_id=ENSTGUG00000008636;logic_name=ensembl;version=1	10	17200904	17201097	3	MTH2		0.014084507042253521	0.019455252918287938	0.02185792349726776	0.05493273542600897	0.040787623066104076	0.05641025641025641
10	ensembl	gene	17182337	17349042	.	-	.	ID=gene:ENSTGUG00000008636;Name=IGF1R;biotype=protein_coding;description=insulin like growth factor 1 receptor [Source:HGNC Symbol%3BAcc:HGNC:5465];gene_id=ENSTGUG00000008636;logic_name=ensembl;version=1	10	17238054	17238150	3	MTH2	MTH1	0.008695652173913044	0.02857142857142857	0.010416666666666666	0.029315960912052116	0.08396946564885496	0.038461538461538464
10	ensembl	gene	17654881	17802904	.	-	.	ID=gene:ENSTGUG00000008763;Name=ADAMTS17;biotype=protein_coding;description=ADAM metallopeptidase with thrombospondin type 1 motif 17 [Source:HGNC Symbol%3BAcc:HGNC:17109];gene_id=ENSTGUG00000008763;logic_name=ensembl;version=1	10	17691111	17691298	3	MTH2,FCH3		0.03389830508474576	0.040268456375838924	0.0528169014084507	0.061052631578947365	0.057692307692307696	0.10738255033557047
11	ensembl	gene	20048176	20085258	.	-	.	ID=gene:ENSTGUG00000009792;Name=CMTM3;biotype=protein_coding;description=CKLF like MARVEL transmembrane domain containing 3 [Source:HGNC Symbol%3BAcc:HGNC:19174];gene_id=ENSTGUG00000009792;logic_name=ensembl;version=1	11	20052315	20052501	3	MTH1	FCH2	0.030042918454935622	0.015151515151515152	0.0	0.06391478029294274	0.015957446808510637	0.03908794788273615
11	ensembl	gene	20917976	20946825	.	+	.	ID=gene:ENSTGUG00000009849;Name=CDH11;biotype=protein_coding;description=cadherin 11 [Source:HGNC Symbol%3BAcc:HGNC:1750];gene_id=ENSTGUG00000009849;logic_name=ensembl;version=1	11	20922744	20922800	3	MTH1	MTH2	0.0547945205479452	0.05982905982905983	0.21052631578947367	0.15605095541401273	0.014830508474576272	0.08333333333333333
13	ensembl	gene	8294780	8301588	.	-	.	ID=gene:ENSTGUG00000001173;biotype=protein_coding;description=thymosin beta-12-like [Source:NCBI gene%3BAcc:100232010];gene_id=ENSTGUG00000001173;logic_name=ensembl;version=1	13	8298848	8299000	3	MTH1	MTH2	0.061855670103092786	0.014388489208633094	0.11428571428571428	0.12302839116719243	0.02878787878787879	0.07407407407407407
13	ensembl	gene	14826613	15024696	.	-	.	ID=gene:ENSTGUG00000001512;Name=SLIT3;biotype=protein_coding;description=slit guidance ligand 3 [Source:HGNC Symbol%3BAcc:HGNC:11087];gene_id=ENSTGUG00000001512;logic_name=ensembl;version=1	13	14956079	14956093	3	MTH1	MTH2	0.11538461538461539	0.09090909090909091	0.0	0.4107142857142857	0.015267175572519083	0.11538461538461539
13	ensembl	gene	14826613	15024696	.	-	.	ID=gene:ENSTGUG00000001512;Name=SLIT3;biotype=protein_coding;description=slit guidance ligand 3 [Source:HGNC Symbol%3BAcc:HGNC:11087];gene_id=ENSTGUG00000001512;logic_name=ensembl;version=1	13	14998734	14998887	3	MTH1	MTH2	0.06578947368421052	0.05263157894736842	0.023076923076923078	0.10615711252653928	0.015822784810126583	0.041666666666666664
13	ensembl	gene	14826613	15024696	.	-	.	ID=gene:ENSTGUG00000001512;Name=SLIT3;biotype=protein_coding;description=slit guidance ligand 3 [Source:HGNC Symbol%3BAcc:HGNC:11087];gene_id=ENSTGUG00000001512;logic_name=ensembl;version=1	13	15020720	15020767	3	MTH1	MTH2	0.017241379310344827	0.08620689655172414	0.1590909090909091	0.19148936170212766	0.006134969325153374	0.09433962264150944
14	ensembl	gene	8446302	8456644	.	-	.	ID=gene:ENSTGUG00000005889;Name=ARL6IP1;biotype=protein_coding;description=Taeniopygia guttata ADP ribosylation factor like GTPase 6 interacting protein 1 (ARL6IP1)%2C mRNA. [Source:RefSeq mRNA%3BAcc:NM_001245800];gene_id=ENSTGUG00000005889;logic_name=ensembl;version=1	14	8451405	8451635	3	MTH1	MTH2	0.025210084033613446	0.018315018315018316	0.0211864406779661	0.028397565922920892	0.008869179600886918	0.018518518518518517
14	ensembl	gene	11286589	11340110	.	+	.	ID=gene:ENSTGUG00000007658;Name=RNF216;biotype=protein_coding;description=ring finger protein 216 [Source:HGNC Symbol%3BAcc:HGNC:21698];gene_id=ENSTGUG00000007658;logic_name=ensembl;version=1	14	11290222	11290241	3	MTH1		0.0	0.0	0.1	0.19083969465648856	0.0	0.0
14	ensembl	gene	15627216	15822023	.	-	.	ID=gene:ENSTGUG00000009197;Name=LYRM1;biotype=protein_coding;description=Taeniopygia guttata LYR motif containing 1 (LYRM1)%2C mRNA. [Source:RefSeq mRNA%3BAcc:NM_001162374];gene_id=ENSTGUG00000009197;logic_name=ensembl;version=1	14	15726391	15726594	3	MTH1	MTH2	0.02040816326530612	0.035555555555555556	0.05952380952380952	0.06337135614702155	0.012470771628994544	0.06666666666666667
14	ensembl	gene	15709319	15727247	.	-	.	ID=gene:ENSTGUG00000009254;biotype=protein_coding;description=acyl-coenzyme A synthetase ACSM3%2C mitochondrial-like [Source:NCBI gene%3BAcc:100226082];gene_id=ENSTGUG00000009254;logic_name=ensembl;version=1	14	15726391	15726594	3	MTH1	MTH2	0.02040816326530612	0.035555555555555556	0.05952380952380952	0.06337135614702155	0.012470771628994544	0.06666666666666667
15	ensembl	gene	4615964	4620755	.	+	.	ID=gene:ENSTGUG00000007394;Name=FAM222A;biotype=protein_coding;description=family with sequence similarity 222 member A [Source:HGNC Symbol%3BAcc:HGNC:25915];gene_id=ENSTGUG00000007394;logic_name=ensembl;version=1	15	4616781	4616942	3	MTH1	MTH2	0.06060606060606061	0.07881773399014778	0.014218009478672985	0.11395101171458999	0.021379980563654033	0.07296137339055794
17	ensembl	gene	1427002	1553213	.	+	.	ID=gene:ENSTGUG00000002701;biotype=protein_coding;gene_id=ENSTGUG00000002701;logic_name=ensembl;version=1	17	1489233	1489502	4	MTH1	MTH2	0.05789473684210526	0.019736842105263157	0.05652173913043478	0.08227311280746395	0.01102629346904156	0.03355704697986577
18	ensembl	gene	2116346	2144337	.	+	.	ID=gene:ENSTGUG00000003994;Name=ABCA10;biotype=protein_coding;description=ATP binding cassette subfamily A member 10 [Source:HGNC Symbol%3BAcc:HGNC:30];gene_id=ENSTGUG00000003994;logic_name=ensembl;version=1	18	2131450	2131851	4	MTH2	MTH1	0.04390243902439024	0.05223880597014925	0.047619047619047616	0.0540386803185438	0.027214250371103414	0.03441682600382409
18	ensembl	gene	2300818	2324608	.	-	.	ID=gene:ENSTGUG00000004147;Name=GNA13;biotype=protein_coding;description=G protein subunit alpha 13 [Source:HGNC Symbol%3BAcc:HGNC:4381];gene_id=ENSTGUG00000004147;logic_name=ensembl;version=1	18	2315401	2315651	3	MTH2		0.018648018648018648	0.043343653250773995	0.015306122448979591	0.018691588785046728	0.04767309875141884	0.0326975476839237
18	ensembl	gene	5010239	5139013	.	-	.	ID=gene:ENSTGUG00000005689;biotype=protein_coding;gene_id=ENSTGUG00000005689;logic_name=ensembl;version=1	18	5013032	5013051	3	MTH2,MTH3		0.0	0.0	0.0	0.08333333333333333	0.3	0.24
19	ensembl	gene	5640671	5653925	.	-	.	ID=gene:ENSTGUG00000004851;Name=UNC45B;biotype=protein_coding;description=unc-45 myosin chaperone B [Source:HGNC Symbol%3BAcc:HGNC:14304];gene_id=ENSTGUG00000004851;logic_name=ensembl;version=1	19	5643195	5643602	3	FCH1,MTH1	MTH2	0.03023758099352052	0.013812154696132596	0.01881720430107527	0.023930753564154784	0.011320754716981131	0.022606382978723406
19	ensembl	gene	7674113	7693413	.	-	.	ID=gene:ENSTGUG00000006538;Name=BLMH;biotype=protein_coding;description=bleomycin hydrolase [Source:HGNC Symbol%3BAcc:HGNC:1059];gene_id=ENSTGUG00000006538;logic_name=ensembl;version=1	19	7686392	7686634	3	MTH2		0.012903225806451613	0.022670025188916875	0.008771929824561403	0.011120615911035072	0.03739130434782609	0.0031847133757961785
1A	ensembl	gene	2961833	2995958	.	-	.	ID=gene:ENSTGUG00000002037;Name=PRKCQ;biotype=protein_coding;description=protein kinase C theta [Source:HGNC Symbol%3BAcc:HGNC:9410];gene_id=ENSTGUG00000002037;logic_name=ensembl;version=1	1A	2974287	2974613	3	MTH2	MTH1	0.024096385542168676	0.036827195467422094	0.023923444976076555	0.04252400548696845	0.036385688295936934	0.041176470588235294
1A	ensembl	gene	3463801	3579079	.	+	.	ID=gene:ENSTGUG00000002128;Name=TAF3;biotype=protein_coding;description=TATA-box binding protein associated factor 3 [Source:HGNC Symbol%3BAcc:HGNC:17303];gene_id=ENSTGUG00000002128;logic_name=ensembl;version=1	1A	3518957	3519371	3	MTH1	MTH2	0.05808080808080808	0.05405405405405406	0.05194805194805195	0.0667172100075815	0.024062278839348902	0.06854838709677419
1A	ensembl	gene	44934913	44984775	.	-	.	ID=gene:ENSTGUG00000008466;Name=NTN4;biotype=protein_coding;description=netrin 4 [Source:HGNC Symbol%3BAcc:HGNC:13658];gene_id=ENSTGUG00000008466;logic_name=ensembl;version=1	1A	44954022	44954139	3	MTH1	MTH2	0.023255813953488372	0.056768558951965066	0.05223880597014925	0.04819277108433735	0.00903225806451613	0.008849557522123894
1A	ensembl	gene	71490888	71667782	.	-	.	ID=gene:ENSTGUG00000012600;Name=ERC1;biotype=protein_coding;description=ELKS/RAB6-interacting/CAST family member 1 [Source:HGNC Symbol%3BAcc:HGNC:17072];gene_id=ENSTGUG00000012600;logic_name=ensembl;version=1	1A	71631873	71632193	3	MTH1,FCH1	MTH2	0.05405405405405406	0.019867549668874173	0.013966480446927373	0.04864864864864865	0.02023608768971332	0.03619047619047619
1_random	ensembl	gene	272188	276484	.	+	.	ID=gene:ENSTGUG00000016336;biotype=protein_coding;gene_id=ENSTGUG00000016336;logic_name=ensembl;version=1	1_random	273211	273556	7	MTH2,FCH3	FCH2,MTH3,MTH1	0.029999472768492644	0.019213516746411485	0.035560588901472255	0.0250526808709904	0.03037353608317676	0.028062601187263895
1_random	ensembl	gene	272188	276484	.	+	.	ID=gene:ENSTGUG00000016336;biotype=protein_coding;gene_id=ENSTGUG00000016336;logic_name=ensembl;version=1	1_random	273848	274278	14	FCH3,MTH2	FCH2,MTH3,FCH1,MTH1	0.03444246605831293	0.027040632865875585	0.04872216928008317	0.035464725553225426	0.042851766223990534	0.035715051343066004
2	ensembl	gene	6576012	6603679	.	-	.	ID=gene:ENSTGUG00000000554;biotype=protein_coding;gene_id=ENSTGUG00000000554;logic_name=ensembl;version=1	2	6594780	6594931	3	MTH1	MTH2	0.0594059405940594	0.045454545454545456	0.02631578947368421	0.07006369426751592	0.013595166163141994	0.0695970695970696
2	ensembl	gene	6827475	7041161	.	-	.	ID=gene:ENSTGUG00000000594;Name=PRKAG2;biotype=protein_coding;description=protein kinase AMP-activated non-catalytic subunit gamma 2 [Source:HGNC Symbol%3BAcc:HGNC:9386];gene_id=ENSTGUG00000000594;logic_name=ensembl;version=1	2	6964143	6964187	3	MTH1		0.05555555555555555	0.05714285714285714	0.02127659574468085	0.1778846153846154	0.029197080291970802	0.0
2	ensembl	gene	8216845	8396983	.	+	.	ID=gene:ENSTGUG00000000647;Name=DPP6;biotype=protein_coding;description=dipeptidyl peptidase like 6 [Source:HGNC Symbol%3BAcc:HGNC:3010];gene_id=ENSTGUG00000000647;logic_name=ensembl;version=1	2	8350480	8350512	3	MTH1		0.0	0.06779661016949153	0.0	0.33884297520661155	0.03825136612021858	0.0
2	ensembl	gene	11642250	11955777	.	-	.	ID=gene:ENSTGUG00000000848;Name=ADARB2;biotype=protein_coding;description=adenosine deaminase%2C RNA specific B2 (inactive) [Source:HGNC Symbol%3BAcc:HGNC:227];gene_id=ENSTGUG00000000848;logic_name=ensembl;version=1	2	11791386	11791457	3	MTH1		0.0	0.05263157894736842	0.02631578947368421	0.10436893203883495	0.014792899408284023	0.019230769230769232
2	ensembl	gene	15287164	15403337	.	+	.	ID=gene:ENSTGUG00000000947;Name=NRP1;biotype=protein_coding;description=neuropilin 1 [Source:HGNC Symbol%3BAcc:HGNC:8004];gene_id=ENSTGUG00000000947;logic_name=ensembl;version=1	2	15321477	15321685	3	MTH1	MTH2	0.057291666666666664	0.02622950819672131	0.061224489795918366	0.08395802098950525	0.0030257186081694403	0.03383458646616541
2	ensembl	gene	23044076	23178766	.	+	.	ID=gene:ENSTGUG00000001399;Name=ADAM22;biotype=protein_coding;description=ADAM metallopeptidase domain 22 [Source:HGNC Symbol%3BAcc:HGNC:201];gene_id=ENSTGUG00000001399;logic_name=ensembl;version=1	2	23169848	23170150	3	FCH2,MTH3,MTH1	MTH2	0.02356020942408377	0.039886039886039885	0.01607717041800643	0.025691699604743084	0.0071633237822349575	0.02824858757062147
2	ensembl	gene	29554213	29586736	.	-	.	ID=gene:ENSTGUG00000001714;biotype=protein_coding;gene_id=ENSTGUG00000001714;logic_name=ensembl;version=1	2	29563616	29563642	3	MTH2	MTH1	0.02631578947368421	0.09090909090909091	0.075	0.0	0.2457627118644068	0.2857142857142857
2	ensembl	gene	43171399	43177905	.	-	.	ID=gene:ENSTGUG00000002190;biotype=protein_coding;gene_id=ENSTGUG00000002190;logic_name=ensembl;version=1	2	43177857	43178027	3	MTH1	MTH2	0.013888888888888888	0.039285714285714285	0.032679738562091505	0.06631299734748011	0.01973001038421599	0.027777777777777776
2	ensembl	gene	43205846	43316888	.	-	.	ID=gene:ENSTGUG00000002194;Name=SLC22A23;biotype=protein_coding;description=solute carrier family 22 member 23 [Source:HGNC Symbol%3BAcc:HGNC:21106];gene_id=ENSTGUG00000002194;logic_name=ensembl;version=1	2	43305263	43305614	3	MTH2	MTH1	0.015873015873015872	0.017660044150110375	0.019083969465648856	0.01693889897156685	0.03623693379790941	0.011695906432748537
2	ensembl	gene	44431230	44491506	.	-	.	ID=gene:ENSTGUG00000002276;Name=F13A1;biotype=protein_coding;description=coagulation factor XIII A chain [Source:HGNC Symbol%3BAcc:HGNC:3531];gene_id=ENSTGUG00000002276;logic_name=ensembl;version=1	2	44456082	44456194	3	MTH1	MTH2	0.08080808080808081	0.03428571428571429	0.0078125	0.064343163538874	0.013435700575815739	0.09259259259259259
2	ensembl	gene	66508181	66575762	.	+	.	ID=gene:ENSTGUG00000005472;Name=EEPD1;biotype=protein_coding;description=endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol%3BAcc:HGNC:22223];gene_id=ENSTGUG00000005472;logic_name=ensembl;version=1	2	66527602	66527786	3	FCH2,MTH1,MTH3	MTH2	0.03614457831325301	0.07692307692307693	0.04678362573099415	0.06744868035190615	0.009269988412514484	0.049079754601226995
2	ensembl	gene	71579252	71612828	.	+	.	ID=gene:ENSTGUG00000006288;Name=RNF144B;biotype=protein_coding;description=ring finger protein 144B [Source:HGNC Symbol%3BAcc:HGNC:21578];gene_id=ENSTGUG00000006288;logic_name=ensembl;version=1	2	71602860	71602906	3	FCH1,MTH1	FCH2	0.2857142857142857	0.022222222222222223	0.19298245614035087	0.27102803738317754	0.11949685534591195	0.12307692307692308
2	ensembl	gene	90835555	90860044	.	+	.	ID=gene:ENSTGUG00000008297;biotype=protein_coding;description=solute carrier family 6 member 19 [Source:NCBI gene%3BAcc:100223404];gene_id=ENSTGUG00000008297;logic_name=ensembl;version=1	2	90843824	90844034	3	MTH1	MTH2	0.03333333333333333	0.018832391713747645	0.02032520325203252	0.052562417871222074	0.0030991735537190084	0.02280130293159609
2	ensembl	gene	103805916	103874710	.	-	.	ID=gene:ENSTGUG00000009774;Name=RAB31;biotype=protein_coding;description=RAB31%2C member RAS oncogene family [Source:HGNC Symbol%3BAcc:HGNC:9771];gene_id=ENSTGUG00000009774;logic_name=ensembl;version=1	2	103854141	103854357	3	MTH1	MTH2	0.05063291139240506	0.041353383458646614	0.03225806451612903	0.07866666666666666	0.00911854103343465	0.02287581699346405
2	ensembl	gene	109383528	109591336	.	-	.	ID=gene:ENSTGUG00000010575;Name=ZNF521;biotype=protein_coding;description=zinc finger protein 521 [Source:HGNC Symbol%3BAcc:HGNC:24605];gene_id=ENSTGUG00000010575;logic_name=ensembl;version=1	2	109383511	109383712	3	MTH2	MTH1	0.030927835051546393	0.05263157894736842	0.0	0.04780876494023904	0.047522750252780584	0.05357142857142857
2	ensembl	gene	117379396	117392114	.	-	.	ID=gene:ENSTGUG00000011110;Name=SDR16C5;biotype=protein_coding;description=short chain dehydrogenase/reductase family 16C member 5 [Source:HGNC Symbol%3BAcc:HGNC:30311];gene_id=ENSTGUG00000011110;logic_name=ensembl;version=1	2	117381000	117381144	3	MTH2	MTH1	0.007575757575757576	0.058823529411764705	0.05660377358490566	0.03240058910162003	0.07036535859269283	0.10227272727272728
2	ensembl	gene	122630834	122700493	.	-	.	ID=gene:ENSTGUG00000011450;Name=SLCO5A1;biotype=protein_coding;description=solute carrier organic anion transporter family member 5A1 [Source:HGNC Symbol%3BAcc:HGNC:19046];gene_id=ENSTGUG00000011450;logic_name=ensembl;version=1	2	122642173	122642450	3	MTH1	MTH2,FCH2	0.05947955390334572	0.03869047619047619	0.03383458646616541	0.059498956158663886	0.013550135501355014	0.026515151515151516
2	ensembl	gene	151898356	151987813	.	-	.	ID=gene:ENSTGUG00000012636;Name=KCNK9;biotype=protein_coding;description=potassium two pore domain channel subfamily K member 9 [Source:HGNC Symbol%3BAcc:HGNC:6283];gene_id=ENSTGUG00000012636;logic_name=ensembl;version=1	2	151967247	151967563	3	MTH1	MTH2	0.015594541910331383	0.00964630225080386	0.008658008658008658	0.0548885077186964	0.017581246670218435	0.05084745762711865
21	ensembl	gene	2738348	2932246	.	-	.	ID=gene:ENSTGUG00000002807;Name=PRDM16;biotype=protein_coding;description=PR/SET domain 16 [Source:HGNC Symbol%3BAcc:HGNC:14000];gene_id=ENSTGUG00000002807;logic_name=ensembl;version=1	21	2894150	2894539	4	MTH1	MTH2	0.04918032786885246	0.04697986577181208	0.07665505226480836	0.08536585365853659	0.0223062381852552	0.12457337883959044
21	ensembl	gene	2786297	2996896	.	+	.	ID=gene:ENSTGUG00000002822;biotype=protein_coding;gene_id=ENSTGUG00000002822;logic_name=ensembl;version=1	21	2894150	2894539	4	MTH1	MTH2	0.04918032786885246	0.04697986577181208	0.07665505226480836	0.08536585365853659	0.0223062381852552	0.12457337883959044
22	ensembl	gene	2727049	2737835	.	-	.	ID=gene:ENSTGUG00000004717;biotype=protein_coding;gene_id=ENSTGUG00000004717;logic_name=ensembl;version=1	22	2727233	2727463	3	MTH2,FCH2		0.01529051987767584	0.030425963488843813	0.012048192771084338	0.011659192825112108	0.014592933947772658	0.0032258064516129032
24	ensembl	gene	1558955	1565436	.	+	.	ID=gene:ENSTGUG00000000297;Name=IL18;biotype=protein_coding;description=interleukin 18 [Source:HGNC Symbol%3BAcc:HGNC:5986];gene_id=ENSTGUG00000000297;logic_name=ensembl;version=1	24	1562548	1562695	3	MTH1	MTH2	0.06060606060606061	0.02857142857142857	0.02040816326530612	0.04935064935064935	0.003436426116838488	0.014388489208633094
24	ensembl	gene	1562609	1576344	.	-	.	ID=gene:ENSTGUG00000000301;biotype=protein_coding;description=Taeniopygia guttata succinate dehydrogenase complex subunit D-like (LOC100190674)%2C mRNA. [Source:RefSeq mRNA%3BAcc:NM_001245709];gene_id=ENSTGUG00000000301;logic_name=ensembl;version=1	24	1562548	1562695	3	MTH1	MTH2	0.06060606060606061	0.02857142857142857	0.02040816326530612	0.04935064935064935	0.003436426116838488	0.014388489208633094
24	ensembl	gene	2708284	2837824	.	+	.	ID=gene:ENSTGUG00000000432;Name=GRIK4;biotype=protein_coding;description=glutamate ionotropic receptor kainate type subunit 4 [Source:HGNC Symbol%3BAcc:HGNC:4582];gene_id=ENSTGUG00000000432;logic_name=ensembl;version=1	24	2780746	2781081	3	MTH1	MTH2	0.0430622009569378	0.06382978723404255	0.013029315960912053	0.06507731958762887	0.01549529607083564	0.042821158690176324
26_random	ensembl	gene	1056651	1150256	.	-	.	ID=gene:ENSTGUG00000013643;Name=KCND3;biotype=protein_coding;description=potassium voltage-gated channel subfamily D member 3 [Source:HGNC Symbol%3BAcc:HGNC:6239];gene_id=ENSTGUG00000013643;logic_name=ensembl;version=1	26_random	1089601	1089643	4	MTH1	MTH2	0.12	0.09009009009009009	0.07792207792207792	0.21843003412969283	0.02127659574468085	0.03571428571428571
3	ensembl	gene	8498556	8531750	.	+	.	ID=gene:ENSTGUG00000002646;Name=SUSD4;biotype=protein_coding;description=sushi domain containing 4 [Source:HGNC Symbol%3BAcc:HGNC:25470];gene_id=ENSTGUG00000002646;logic_name=ensembl;version=1	3	8506911	8507122	3	MTH2		0.02203856749311295	0.03333333333333333	0.008310249307479225	0.005571030640668524	0.03048180924287119	0.0410958904109589
3	ensembl	gene	29266038	29512074	.	-	.	ID=gene:ENSTGUG00000007589;biotype=protein_coding;gene_id=ENSTGUG00000007589;logic_name=ensembl;version=1	3	29365799	29366117	3	MTH3,MTH2	MTH1	0.0	0.03300970873786408	0.018867924528301886	0.014799154334038054	0.0170316301703163	0.018050541516245487
3	ensembl	gene	29365666	29456573	.	+	.	ID=gene:ENSTGUG00000007590;Name=RALGAPA2;biotype=protein_coding;description=Ral GTPase activating protein catalytic alpha subunit 2 [Source:HGNC Symbol%3BAcc:HGNC:16207];gene_id=ENSTGUG00000007590;logic_name=ensembl;version=1	3	29365799	29366117	3	MTH3,MTH2	MTH1	0.0	0.03300970873786408	0.018867924528301886	0.014799154334038054	0.0170316301703163	0.018050541516245487
3	ensembl	gene	29559549	29572941	.	+	.	ID=gene:ENSTGUG00000007645;Name=CRNKL1;biotype=protein_coding;description=crooked neck pre-mRNA splicing factor 1 [Source:HGNC Symbol%3BAcc:HGNC:15762];gene_id=ENSTGUG00000007645;logic_name=ensembl;version=1	3	29566042	29566147	3	MTH2,MTH1	FCH2	0.016574585635359115	0.0	0.03164556962025317	0.05	0.04639175257731959	0.035211267605633804
3	ensembl	gene	29668764	29725147	.	+	.	ID=gene:ENSTGUG00000007669;Name=SLC24A3;biotype=protein_coding;description=solute carrier family 24 member 3 [Source:HGNC Symbol%3BAcc:HGNC:10977];gene_id=ENSTGUG00000007669;logic_name=ensembl;version=1	3	29680712	29681044	3	MTH1	MTH2	0.020833333333333332	0.040145985401459854	0.010869565217391304	0.05724137931034483	0.012004175365344467	0.03597122302158273
